provenance_record_id,cid,compound_id,herb_id,herb_name,tcmsp_mol_id,evidence_tier,match_confidence,match_method,source_database,source_locator,source_snapshot,adjudication_status
TCMSP-ADJ-0000095,126,CMP-PUBCHEM-126,HERB-0065,半枝莲,MOL001843,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1064;herb_position=4,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000096,126,CMP-PUBCHEM-126,HERB-0108,天葵子,MOL001843,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1064;herb_position=16,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000097,126,CMP-PUBCHEM-126,HERB-0131,川楝子,MOL001843,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1064;herb_position=5,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000098,126,CMP-PUBCHEM-126,HERB-0161,木贼,MOL001843,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1064;herb_position=10,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000099,126,CMP-PUBCHEM-126,HERB-0169,松花粉,MOL001843,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1064;herb_position=15,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000100,126,CMP-PUBCHEM-126,HERB-0170,板蓝根,MOL001843,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1064;herb_position=3,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000101,126,CMP-PUBCHEM-126,HERB-0242,猫爪草,MOL001843,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1064;herb_position=9,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000102,126,CMP-PUBCHEM-126,HERB-0259,生姜,MOL001843,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1064;herb_position=13,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000103,126,CMP-PUBCHEM-126,HERB-0262,白及,MOL001843,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1064;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000104,126,CMP-PUBCHEM-126,HERB-0280,百合,MOL001843,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1064;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000105,126,CMP-PUBCHEM-126,HERB-0293,石见穿,MOL001843,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1064;herb_position=14,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000106,126,CMP-PUBCHEM-126,HERB-0295,砂仁,MOL001843,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1064;herb_position=12,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000107,126,CMP-PUBCHEM-126,HERB-0339,芦根,MOL001843,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1064;herb_position=8,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000108,126,CMP-PUBCHEM-126,HERB-0341,芫花,MOL001843,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1064;herb_position=18,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000109,126,CMP-PUBCHEM-126,HERB-0385,葛花,MOL001843,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1064;herb_position=6,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000110,126,CMP-PUBCHEM-126,HERB-0387,葶苈子,MOL001843,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1064;herb_position=17,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000111,126,CMP-PUBCHEM-126,HERB-0388,蒲黄,MOL001843,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1064;herb_position=11,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000112,126,CMP-PUBCHEM-126,HERB-0390,蒿本,MOL001843,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1064;herb_position=19,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000113,126,CMP-PUBCHEM-126,HERB-0434,金荞麦,MOL001843,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=1064;herb_position=7,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000114,174,CMP-PUBCHEM-174,HERB-0487,麦芽,MOL010847,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=5442;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000115,177,CMP-PUBCHEM-177,HERB-0050,前胡,MOL008680,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=4466;herb_position=3,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000116,177,CMP-PUBCHEM-177,HERB-0119,小茴香,MOL008680,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=4466;herb_position=4,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000117,177,CMP-PUBCHEM-177,HERB-0231,牛膝,MOL008680,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=4466;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000118,177,CMP-PUBCHEM-177,HERB-0306,紫花前胡,MOL008680,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=4466;herb_position=5,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000119,177,CMP-PUBCHEM-177,HERB-0422,辣椒,MOL008680,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=4466;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000120,180,CMP-PUBCHEM-180,HERB-0160,木蝴蝶,MOL004472,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2506;herb_position=3,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000121,180,CMP-PUBCHEM-180,HERB-0184,桑叶,MOL004472,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2506;herb_position=4,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000122,180,CMP-PUBCHEM-180,HERB-0302,竹沥,MOL004472,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2506;herb_position=5,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000123,180,CMP-PUBCHEM-180,HERB-0343,花椒,MOL004472,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2506;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000124,180,CMP-PUBCHEM-180,HERB-0385,葛花,MOL004472,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=2506;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000125,240,CMP-PUBCHEM-240,HERB-0001,一枝黄花,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=60,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000126,240,CMP-PUBCHEM-240,HERB-0003,丁香,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=12,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000127,240,CMP-PUBCHEM-240,HERB-0032,侧柏叶,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=8,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000128,240,CMP-PUBCHEM-240,HERB-0045,凌霄花,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=33,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000129,240,CMP-PUBCHEM-240,HERB-0054,北刘寄奴,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=7,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000130,240,CMP-PUBCHEM-240,HERB-0063,升麻,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=53,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000131,240,CMP-PUBCHEM-240,HERB-0064,半夏,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=5,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000132,240,CMP-PUBCHEM-240,HERB-0065,半枝莲,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=6,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000133,240,CMP-PUBCHEM-240,HERB-0075,吴茱萸,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=57,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000134,240,CMP-PUBCHEM-240,HERB-0115,安息香,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=2,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000135,240,CMP-PUBCHEM-240,HERB-0123,山柰,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=52,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000136,240,CMP-PUBCHEM-240,HERB-0136,巴戟天,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=3,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000137,240,CMP-PUBCHEM-240,HERB-0139,常山,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=10,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000138,240,CMP-PUBCHEM-240,HERB-0143,广藿香,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=17,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000139,240,CMP-PUBCHEM-240,HERB-0146,徐长卿,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=59,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000140,240,CMP-PUBCHEM-240,HERB-0151,断血流,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=13,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000141,240,CMP-PUBCHEM-240,HERB-0160,木蝴蝶,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=41,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000142,240,CMP-PUBCHEM-240,HERB-0168,松节,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=55,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000143,240,CMP-PUBCHEM-240,HERB-0171,枇杷叶,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=44,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000144,240,CMP-PUBCHEM-240,HERB-0178,柴胡,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=9,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000145,240,CMP-PUBCHEM-240,HERB-0182,桂枝,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=18,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000146,240,CMP-PUBCHEM-240,HERB-0184,桑叶,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=51,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000147,240,CMP-PUBCHEM-240,HERB-0185,桑寄生,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=50,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000148,240,CMP-PUBCHEM-240,HERB-0190,梅花,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=40,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000149,240,CMP-PUBCHEM-240,HERB-0223,满山红,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=38,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000150,240,CMP-PUBCHEM-240,HERB-0225,火麻仁,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=22,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000151,240,CMP-PUBCHEM-240,HERB-0231,牛膝,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=43,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000152,240,CMP-PUBCHEM-240,HERB-0232,牛蒡子,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=42,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000153,240,CMP-PUBCHEM-240,HERB-0237,牵牛子,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=45,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000154,240,CMP-PUBCHEM-240,HERB-0249,玫瑰花,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=39,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000155,240,CMP-PUBCHEM-240,HERB-0273,白芷,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=4,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000156,240,CMP-PUBCHEM-240,HERB-0287,瞿麦,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=47,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000157,240,CMP-PUBCHEM-240,HERB-0289,矮地茶,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=1,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000158,240,CMP-PUBCHEM-240,HERB-0292,石菖蒲,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=54,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000159,240,CMP-PUBCHEM-240,HERB-0308,紫苏,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=63,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000160,240,CMP-PUBCHEM-240,HERB-0309,紫苏子,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=64,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000161,240,CMP-PUBCHEM-240,HERB-0322,罗布麻叶,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=35,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000162,240,CMP-PUBCHEM-240,HERB-0324,羌活,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=46,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000163,240,CMP-PUBCHEM-240,HERB-0327,肉桂,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=49,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000164,240,CMP-PUBCHEM-240,HERB-0328,肉苁蓉,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=48,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000165,240,CMP-PUBCHEM-240,HERB-0332,胡椒,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=19,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000166,240,CMP-PUBCHEM-240,HERB-0341,芫花,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=61,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000167,240,CMP-PUBCHEM-240,HERB-0342,芫荽,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=62,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000168,240,CMP-PUBCHEM-240,HERB-0350,苦丁茶,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=28,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000169,240,CMP-PUBCHEM-240,HERB-0353,苦杏仁,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=30,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000170,240,CMP-PUBCHEM-240,HERB-0354,苦楝子,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=29,2025-07-18,accepted_direct_relation
TCMSP-ADJ-0000171,240,CMP-PUBCHEM-240,HERB-0361,荆芥,MOL000708,primary_direct,direct_source_identifier_relation,direct_pubchem_cid_and_herb_relation_from_TCMSP_molecule_page,TCMSP,tcmsp_molecules.csv#row=445;herb_position=25,2025-07-18,accepted_direct_relation
