cid,has_tcmsp_mapping,herb_count,herb_names,tcmsp_mol_id_count,tcmsp_mol_ids,unique_edge_count,evidence_tiers,provenance_status
157139,1,5,乳香 | 升麻 | 牡丹皮 | 白芍 | 菊花,1,MOL001246,5,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
157140,1,1,金银花,1,MOL003015,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
157143,1,1,桑白皮,1,MOL012725,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
157301,1,1,丹参,1,MOL007084,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
157661,1,1,决明子,1,MOL006482,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
157672,1,1,知母,1,MOL004503,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
157745,1,2,广枣 | 甘草,1,MOL004926,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
157995,1,8,决明子 | 北刘寄奴 | 枇杷叶 | 牛大力 | 红花 | 西红花 | 银杏叶 | 零陵香,1,MOL001387,8,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
158144,1,3,熟地黄 | 肉苁蓉 | 雷公藤,1,MOL003202,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
158311,1,3,柴胡 | 茵陈 | 青蒿,1,MOL004609,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
158845,1,1,仙茅,1,MOL004126,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
159029,1,2,鹿衔草 | 黄芩,1,MOL000552,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
159047,1,1,墨旱莲,1,MOL003375,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
159055,1,68,三七花 | 乌敛莓 | 乌药 | 仙鹤草 | 佩兰 | 冬葵果 | 凌霄花 | 前胡 | 功劳木 | 十大功劳叶 | 千金子 | 南蛇藤果 | 厚朴 | 地枫皮 | 夏枯草 | 安息香 | 寻骨风 | 小茴香 | 木棉花 | 枇杷叶 | 桂枝 | 桑寄生 | 桑椹 | 梅花 | 椿皮 | 淫羊藿 | 满山红 | 火麻仁 | 生姜 | 番泻叶 | 白芷 | 矮地茶 | 石菖蒲 | 砂仁 | 紫花前胡 | 紫苏 | 细辛 | 罗布麻叶 | 肉桂 | 肉豆蔻 | 胡椒 | 艾叶 | 芦根 | 芫荽 | 苍耳子 | 荆芥 | 草果 | 荜茇 | 荷叶 | 莪术 | 菊花 | 藁本 | 蛇床子 | 豆蔻 | 败酱草 | 辛夷 | 连翘 | 郁金 | 金荞麦 | 金钱草 | 金银花 | 银杏叶 | 银柴胡 | 马兜铃 | 高良姜 | 鸡屎藤 | 鹅不食草 | 麻黄,1,MOL000130,68,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
159278,1,7,大血藤 | 天葵子 | 女贞子 | 木蝴蝶 | 肉苁蓉 | 连翘 | 马钱子,1,MOL003341,7,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
159330,1,1,雷公藤,1,MOL003185,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
159490,1,2,木鳖子 | 瓜蒌,1,MOL007186,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
159516,1,1,南蛇藤果,1,MOL003497,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
159650,1,2,白鲜皮 | 黄柏,1,MOL006239,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
159654,1,1,莲子心,1,MOL009171,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
159751,1,1,橘红,1,MOL013332,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
159776,1,1,川贝母,1,MOL009577,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160142,1,1,丹参,1,MOL007122,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160168,1,1,西洋参,1,MOL011448,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160179,1,4,党参 | 川芎 | 枳椇子 | 罗汉果,1,MOL002140,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160190,1,1,芦荟,1,MOL005047,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160237,1,1,青蒿,1,MOL007401,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160254,1,2,丹参 | 甘松,1,MOL007088,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160475,1,1,白花蛇舌草,1,MOL001671,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160482,1,1,枸杞子,1,MOL009639,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160485,1,1,两面针,1,MOL005103,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160487,1,2,大枣 | 酸枣仁,1,MOL001522,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160492,1,1,槟榔,1,MOL010487,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160500,1,1,延胡索,1,MOL004201,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160512,1,2,罗汉果 | 郁金,1,MOL004333,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160521,1,6,凤眼草 | 洋金花 | 白蔹 | 茜草 | 连翘 | 雷公藤,1,MOL003283,6,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160600,1,2,天山雪莲 | 甘松,1,MOL009298,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160608,1,2,了哥王根 | 鸡血藤,1,MOL000469,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160644,1,1,莲子心,1,MOL009169,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160710,1,4,川芎 | 蒿本 | 藁本 | 蛇床子,1,MOL002127,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160712,1,1,茜草,1,MOL006162,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160717,1,3,决明子 | 猕猴桃根 | 虎杖,1,MOL006488,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160782,1,1,鸦胆子,1,MOL008059,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160799,1,11,常山 | 桂枝 | 生姜 | 白芷 | 紫苏 | 细辛 | 肉桂 | 苍耳子 | 西河柳 | 辛夷 | 鬼针草,1,MOL003536,11,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160817,1,2,巴戟天 | 茜草,1,MOL006163,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160875,1,1,大枣,1,MOL012974,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
160921,1,1,天冬,1,MOL003884,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
161036,1,7,山茱萸 | 秦艽 | 续断 | 萱草根 | 金银花 | 青叶胆 | 龙胆,1,MOL000650,7,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
161171,1,1,麻黄,1,MOL010780,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
161172,1,1,香薷,1,MOL012100,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
161177,1,1,八角莲,1,MOL001712,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
161218,1,4,天仙藤 | 寻骨风 | 木通 | 马兜铃,1,MOL000763,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
161271,1,2,半枝莲 | 黄芩,1,MOL002915,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
161276,1,2,金银花 | 马钱子,1,MOL003018,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
161294,1,4,伊贝母 | 川贝母 | 平贝母 | 浙贝母,1,MOL004440,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
161306,1,2,白果 | 银杏叶,1,MOL011062,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
161409,1,2,独活 | 蛇床子,1,MOL003608,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
161413,1,1,薤白,1,MOL007635,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
161464,1,2,益母草 | 肉苁蓉,1,MOL001445,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
161538,1,1,旋覆花,1,MOL004103,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
161557,1,2,枳椇子 | 皂角刺,1,MOL013374,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
161570,1,2,两面针 | 常山,1,MOL005094,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
161658,1,1,白术,1,MOL000051,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
161749,1,1,白前,1,MOL012933,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
161815,1,1,铁丝威灵仙,1,MOL000758,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
161816,1,4,凤眼草 | 玉米须 | 鸡血藤 | 鸭跖草,1,MOL000465,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
161937,1,1,辣椒,1,MOL008689,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
162305,1,1,芦荟,1,MOL005048,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
162395,1,1,青蒿,1,MOL007448,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
162412,1,1,甘草,1,MOL004833,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
162464,1,2,茵陈 | 青蒿,1,MOL007405,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
162823,1,2,紫菀 | 龙葵,1,MOL007357,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
162868,1,2,金银花 | 马钱子,1,MOL003022,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
162952,1,1,生姜,1,MOL006125,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
162958,1,1,白果,1,MOL011048,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
163040,1,6,密蒙花 | 杜仲叶 | 玄参 | 车前子 | 车前草 | 马鞭草,1,MOL006670,6,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
164146,1,1,决明子,1,MOL006473,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
164613,1,1,香附,1,MOL004060,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
164619,1,3,伸筋草 | 银杏叶 | 鸡冠花,2,MOL005424 | MOL006079,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
164622,1,1,佩兰,1,MOL000599,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
164633,1,1,垂盆草,1,MOL002082,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
164676,1,2,丹参 | 前胡,1,MOL007154,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
164874,1,2,贯众 | 骨碎补,1,MOL002617,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
165225,1,1,杜仲,1,MOL009030,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
165258,1,2,生姜 | 艾叶,1,MOL005743,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
165274,1,1,马兜铃,1,MOL012391,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
165368,1,3,两面针 | 白鲜皮 | 花椒,2,MOL005096 | MOL013270,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
165521,1,3,地锦草 | 布渣叶 | 黄精,1,MOL006331,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
165536,1,8,倒扣草 | 北五味子 | 山茱萸 | 广藿香 | 白芷 | 石菖蒲 | 香附 | 马兜铃,1,MOL003546,8,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
165675,1,15,凌霄花 | 千斤拔 | 月季花 | 桂枝 | 桑寄生 | 满山红 | 火麻仁 | 甘草 | 芫荽 | 荆芥 | 荆芥穗 | 薄荷 | 败酱草 | 金银花 | 防己,1,MOL000671,15,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
166775,1,1,巴戟天,1,MOL009535,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
167493,1,1,马兜铃,1,MOL012392,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
167551,1,2,白果 | 银杏叶,1,MOL011050,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
167633,1,1,常山,1,MOL008197,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
167736,1,1,罂粟壳,1,MOL009331,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
168114,1,3,干姜 | 生姜 | 钩藤,1,MOL002497,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
168115,1,2,干姜 | 生姜,1,MOL002459,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
168836,1,1,辣椒,1,MOL008729,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
168928,1,2,乳香 | 萱草根,1,MOL001255,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
168938,1,2,大黄 | 番泻叶,1,MOL002366,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
169017,1,1,海桐皮,1,MOL000453,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
169019,1,1,连翘,1,MOL003294,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
169511,1,1,络石藤,1,MOL000533,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
170345,1,1,猫爪草,1,MOL011315,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
170569,1,2,射干 | 川射干,1,MOL003756,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
170833,1,4,柴胡 | 生姜 | 薄荷 | 麻黄,1,MOL004671,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
171106,1,1,巴戟天,1,MOL009502,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
171292,1,4,山豆根 | 葛根 | 葛花 | 黑豆,1,MOL003629,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
173183,1,13,乌梅 | 关黄柏 | 决明子 | 月季花 | 白鲜皮 | 紫苏子 | 芦荟 | 芫荽 | 荆芥 | 菟丝子 | 赤芍 | 银杏叶 | 麻黄,1,MOL005043,13,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
173273,1,1,雷公藤,1,MOL003196,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
174003,1,2,杜仲叶 | 洋金花,1,MOL011468,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
174157,1,1,车前子,1,MOL007812,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
174857,1,1,香加皮,1,MOL005661,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
174867,1,1,野菊花,1,MOL008924,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
174868,1,1,防己,1,MOL002333,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
175540,1,1,肉豆蔻,1,MOL009262,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
175948,1,1,巴戟天,1,MOL009542,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
176079,1,1,牛膝,1,MOL012519,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
176911,1,1,前胡,1,MOL013097,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
176970,1,1,前胡,1,MOL013094,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
176983,1,11,吴茱萸 | 川芎 | 常山 | 桑叶 | 砂仁 | 竹节参 | 紫苏 | 羌活 | 薄荷 | 辛夷 | 麻黄,1,MOL002128,11,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
177072,1,2,沉香 | 牛蒡子,1,MOL010508,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
177149,1,3,甘草 | 红芪 | 鸡血藤,1,MOL000500,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
177801,1,3,矮地茶 | 艾叶 | 菊苣,1,MOL005748,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
178323,1,10,八角茴香 | 广藿香 | 柴胡 | 款冬花 | 荆芥穗 | 西河柳 | 郁金 | 防己 | 马鞭草 | 鬼针草,1,MOL002338,10,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
178371,1,1,党参,1,MOL008413,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
178939,1,1,枇杷叶,1,MOL012584,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
179289,1,1,土荆皮,1,MOL008896,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
179536,1,1,丹参,1,MOL007072,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
179640,1,1,两面针,1,MOL005092,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
179647,1,1,白果,1,MOL011055,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
181132,1,1,茵陈,1,MOL008042,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
181215,1,1,党参,1,MOL008402,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
181271,1,1,山药,1,MOL005446,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
181526,1,3,土贝母 | 桑枝 | 绿豆,1,MOL000733,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
181580,1,1,郁金,1,MOL004336,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
181681,1,4,川楝子 | 杜仲 | 雷公藤 | 龙葵,1,MOL002058,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
181744,1,1,白毛夏枯草,1,MOL007771,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
181851,1,1,黄药子,1,MOL009792,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
182232,1,27,儿茶 | 南蛇藤果 | 大皂荚 | 大腹皮 | 娑罗子 | 山楂叶 | 木瓜 | 杜仲 | 桂枝 | 槟榔 | 沙棘 | 猕猴桃根 | 白蔹 | 皂角刺 | 罗布麻叶 | 草果 | 荔枝核 | 荷叶 | 贯叶金丝桃 | 赤小豆 | 金荞麦 | 金钱草 | 钩藤 | 鹿衔草 | 麦芽 | 黄芩 | 黄药子,1,MOL000073,27,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
182259,1,1,降香,1,MOL002961,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
182278,1,1,辛夷,1,MOL012112,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
182459,1,1,紫菀,1,MOL010437,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
182497,1,2,委陵菜 | 金樱子,1,MOL008031,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
183088,1,1,华山参,1,MOL011091,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
183864,1,1,茜草,1,MOL006173,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
184652,1,1,肉豆蔻,1,MOL009249,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
184824,1,1,连翘,1,MOL003323,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
184877,1,1,桑白皮,1,MOL012700,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
185034,1,2,柴胡 | 红芪,1,MOL004644,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
185071,1,1,款冬花,1,MOL010026,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
185226,1,1,檀香,1,MOL007585,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
185465,1,1,娑罗子,1,MOL010901,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
185617,1,4,半枝莲 | 木蝴蝶 | 紫苏 | 黄芩,1,MOL002931,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
185667,1,1,甘草,1,MOL004983,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
185698,1,3,天竺黄 | 槟榔 | 猪苓,1,MOL000813,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
185740,1,1,没药,1,MOL001137,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
185766,1,1,车前草,1,MOL007806,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
185848,1,2,桑白皮 | 菝葜,1,MOL004574,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
185904,1,1,海藻,1,MOL010578,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
185914,1,3,土茯苓 | 满山红 | 黄药子,1,MOL009782,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
186148,1,1,砂仁,1,MOL007546,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
186209,1,1,凤尾草,1,MOL006349,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
187808,1,3,淡豆豉 | 芫荽 | 葛花,1,MOL011787,3,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
188297,1,1,木香,1,MOL010843,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
188308,1,2,半枝莲 | 红花,1,MOL002719,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
188316,1,4,半枝莲 | 穿心莲 | 香薷 | 黄芩,1,MOL008206,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
188323,1,5,相思子 | 茵陈 | 蔓荆子 | 金莲花 | 青蒿,1,MOL007274,5,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
188456,1,1,板蓝根,1,MOL001774,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
188516,1,1,萱草根,1,MOL013342,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
188977,1,4,桃仁 | 桑叶 | 红花 | 黄药子,1,MOL001337,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
189045,1,1,白茅根,1,MOL001872,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
189061,1,2,姜黄 | 郁金,1,MOL000961,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
189453,1,1,桑叶,1,MOL003849,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
189454,1,1,吴茱萸,1,MOL004014,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
189686,1,1,夏天无,1,MOL000788,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
189687,1,1,吴茱萸,1,MOL003988,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
189695,1,1,太子参,1,MOL011382,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
190797,1,1,雷公藤,1,MOL003269,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
191120,1,1,青叶胆,1,MOL007958,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
191970,1,1,了哥王根,1,MOL011119,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
192437,1,2,白芷 | 秦皮,1,MOL006711,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
192490,1,2,冬虫夏草 | 甘草,1,MOL004936,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
192877,1,1,诃子,1,MOL009134,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
193042,1,1,荜澄茄,1,MOL013192,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
193449,1,1,钩藤,1,MOL008475,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
193679,1,1,甘草,1,MOL004945,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
193876,1,2,关黄柏 | 没药,1,MOL001130,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
194000,1,1,仙鹤草,1,MOL006182,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
194183,1,1,柿蒂,1,MOL010887,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
194774,1,2,桑叶 | 桑白皮,1,MOL003865,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
195226,1,1,沉香,1,MOL010496,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
195484,1,1,西洋参,1,MOL011429,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
196699,1,1,甘松,1,MOL010541,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
196831,1,1,甘草,1,MOL005015,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
196980,1,1,常山,1,MOL008183,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
197017,1,1,荷叶,1,MOL007210,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
197044,1,2,地耳草 | 贯众,2,MOL002612 | MOL002622,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
197678,1,1,甘草,1,MOL004805,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
199472,1,1,矮地茶,1,MOL010958,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
203797,1,7,山茱萸 | 秦艽 | 续断 | 萱草根 | 金银花 | 青叶胆 | 龙胆,1,MOL000651,7,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
208856,1,1,海风藤,1,MOL000321,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
208923,1,1,地锦草,1,MOL006326,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
216283,1,4,前胡 | 北沙参 | 独活 | 防风,1,MOL001946,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
219219,1,1,山茱萸,1,MOL005473,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
220010,1,2,佛手 | 华山参,1,MOL011087,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
220401,1,4,白茅根 | 芦根 | 薏苡仁 | 龙胆,1,MOL001884,4,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
221493,1,2,猴枣 | 麻黄,1,MOL009807,2,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
221523,1,1,桔梗,1,MOL006005,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
221580,1,1,胡椒,1,MOL002840,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
221641,1,1,苏合香,1,MOL003784,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
222064,1,1,瓦松,1,MOL007598,1,primary_direct,adjudicated_TCMSP_relation_set_v1.1.0
